data,atendente,supervisor,coordenador,operacao,cidade,estado,nome_indicador,numerador,denominador
2024-06-20,Atendente_9,Supervisor_1,Coordenador_1,Cobrança,Belo Horizonte,PR,TMA,415,48
2024-06-20,Atendente_9,Supervisor_1,Coordenador_1,Cobrança,Belo Horizonte,PR,CSAT,16,8
2024-04-24,Atendente_12,Supervisor_4,Coordenador_1,Vendas,Curitiba,SP,Atendidas,29,1
2024-04-24,Atendente_12,Supervisor_4,Coordenador_1,Vendas,Curitiba,SP,TMA,451,32
2024-04-24,Atendente_12,Supervisor_4,Coordenador_1,Vendas,Curitiba,SP,CSAT,1,1
2024-03-12,Atendente_17,Supervisor_3,Coordenador_1,Vendas,Porto Alegre,PR,Atendidas,8,1
2024-03-12,Atendente_17,Supervisor_3,Coordenador_1,Vendas,Porto Alegre,PR,TMA,353,11
2024-03-12,Atendente_17,Supervisor_3,Coordenador_1,Vendas,Porto Alegre,PR,CSAT,25,6
2024-07-10,Atendente_6,Supervisor_3,Coordenador_2,Suporte Técnico,Rio de Janeiro,SP,Atendidas,32,1
2024-07-10,Atendente_6,Supervisor_3,Coordenador_2,Suporte Técnico,Rio de Janeiro,SP,TMA,424,12
2024-07-10,Atendente_6,Supervisor_3,Coordenador_2,Suporte Técnico,Rio de Janeiro,SP,CSAT,23,5
2024-07-25,Atendente_11,Supervisor_2,Coordenador_2,SAC,Porto Alegre,RJ,Atendidas,16,1
2024-07-25,Atendente_11,Supervisor_2,Coordenador_2,SAC,Porto Alegre,RJ,TMA,491,20
2024-07-25,Atendente_11,Supervisor_2,Coordenador_2,SAC,Porto Alegre,RJ,CSAT,8,6
2024-05-09,Atendente_15,Supervisor_5,Coordenador_2,Cobrança,Curitiba,MG,Atendidas,24,1
2024-05-09,Atendente_15,Supervisor_5,Coordenador_2,Cobrança,Curitiba,MG,TMA,306,26
2024-05-09,Atendente_15,Supervisor_5,Coordenador_2,Cobrança,Curitiba,MG,CSAT,7,2
2024-05-27,Atendente_16,Supervisor_5,Coordenador_2,SAC,Rio de Janeiro,SP,Atendidas,15,1
2024-05-27,Atendente_16,Supervisor_5,Coordenador_2,SAC,Rio de Janeiro,SP,TMA,314,39
2024-05-27,Atendente_16,Supervisor_5,Coordenador_2,SAC,Rio de Janeiro,SP,CSAT,9,6
2024-04-27,Atendente_9,Supervisor_1,Coordenador_1,Vendas,Curitiba,RS,Atendidas,15,1
2024-04-27,Atendente_9,Supervisor_1,Coordenador_1,Vendas,Curitiba,RS,TMA,156,46
2024-04-27,Atendente_9,Supervisor_1,Coordenador_1,Vendas,Curitiba,RS,CSAT,5,3
2024-03-07,Atendente_8,Supervisor_5,Coordenador_1,Cobrança,Belo Horizonte,MG,Atendidas,7,1
2024-03-07,Atendente_8,Supervisor_5,Coordenador_1,Cobrança,Belo Horizonte,MG,TMA,524,42
2024-03-07,Atendente_8,Supervisor_5,Coordenador_1,Cobrança,Belo Horizonte,MG,CSAT,24,6
2024-02-22,Atendente_4,Supervisor_4,Coordenador_1,Vendas,São Paulo,PR,Atendidas,43,1
2024-02-22,Atendente_4,Supervisor_4,Coordenador_1,Vendas,São Paulo,PR,TMA,208,42
2024-02-22,Atendente_4,Supervisor_4,Coordenador_1,Vendas,São Paulo,PR,CSAT,1,1
2024-06-12,Atendente_13,Supervisor_2,Coordenador_1,Cobrança,Curitiba,RJ,Atendidas,15,1
2024-06-12,Atendente_13,Supervisor_2,Coordenador_1,Cobrança,Curitiba,RJ,TMA,447,33
2024-06-12,Atendente_13,Supervisor_2,Coordenador_1,Cobrança,Curitiba,RJ,CSAT,39,9
2024-05-28,Atendente_17,Supervisor_5,Coordenador_2,SAC,Porto Alegre,MG,Atendidas,8,1
2024-05-28,Atendente_17,Supervisor_5,Coordenador_2,SAC,Porto Alegre,MG,TMA,499,25
2024-05-28,Atendente_17,Supervisor_5,Coordenador_2,SAC,Porto Alegre,MG,CSAT,6,2
2024-02-22,Atendente_10,Supervisor_4,Coordenador_2,SAC,Belo Horizonte,PR,Atendidas,16,1
2024-02-22,Atendente_10,Supervisor_4,Coordenador_2,SAC,Belo Horizonte,PR,TMA,128,35
2024-02-22,Atendente_10,Supervisor_4,Coordenador_2,SAC,Belo Horizonte,PR,CSAT,15,5
2024-03-07,Atendente_16,Supervisor_4,Coordenador_2,Suporte Técnico,Curitiba,PR,Atendidas,26,1
2024-03-07,Atendente_16,Supervisor_4,Coordenador_2,Suporte Técnico,Curitiba,PR,TMA,421,39
2024-03-07,Atendente_16,Supervisor_4,Coordenador_2,Suporte Técnico,Curitiba,PR,CSAT,8,2
2024-01-22,Atendente_8,Supervisor_2,Coordenador_1,SAC,Belo Horizonte,PR,Atendidas,44,1
2024-01-22,Atendente_8,Supervisor_2,Coordenador_1,SAC,Belo Horizonte,PR,TMA,199,27
2024-01-22,Atendente_8,Supervisor_2,Coordenador_1,SAC,Belo Horizonte,PR,CSAT,3,1
2024-01-14,Atendente_7,Supervisor_4,Coordenador_2,SAC,Curitiba,MG,Atendidas,47,1
2024-01-14,Atendente_7,Supervisor_4,Coordenador_2,SAC,Curitiba,MG,TMA,316,36
2024-01-14,Atendente_7,Supervisor_4,Coordenador_2,SAC,Curitiba,MG,CSAT,7,3
2024-01-03,Atendente_19,Supervisor_3,Coordenador_1,Vendas,Rio de Janeiro,RJ,Atendidas,7,1
2024-01-03,Atendente_19,Supervisor_3,Coordenador_1,Vendas,Rio de Janeiro,RJ,TMA,260,8
2024-01-03,Atendente_19,Supervisor_3,Coordenador_1,Vendas,Rio de Janeiro,RJ,CSAT,16,7
2024-02-29,Atendente_7,Supervisor_5,Coordenador_2,Vendas,Rio de Janeiro,MG,Atendidas,46,1
2024-02-29,Atendente_7,Supervisor_5,Coordenador_2,Vendas,Rio de Janeiro,MG,TMA,156,9
2024-02-29,Atendente_7,Supervisor_5,Coordenador_2,Vendas,Rio de Janeiro,MG,CSAT,7,7
2024-01-09,Atendente_12,Supervisor_1,Coordenador_1,Vendas,Porto Alegre,SP,Atendidas,26,1
2024-01-09,Atendente_12,Supervisor_1,Coordenador_1,Vendas,Porto Alegre,SP,TMA,426,30
2024-01-09,Atendente_12,Supervisor_1,Coordenador_1,Vendas,Porto Alegre,SP,CSAT,30,7
2024-05-05,Atendente_12,Supervisor_3,Coordenador_2,Vendas,Belo Horizonte,RJ,Atendidas,44,1
2024-05-05,Atendente_12,Supervisor_3,Coordenador_2,Vendas,Belo Horizonte,RJ,TMA,371,23
2024-05-05,Atendente_12,Supervisor_3,Coordenador_2,Vendas,Belo Horizonte,RJ,CSAT,2,2
2024-03-04,Atendente_14,Supervisor_4,Coordenador_2,SAC,São Paulo,RJ,Atendidas,10,1
2024-03-04,Atendente_14,Supervisor_4,Coordenador_2,SAC,São Paulo,RJ,TMA,484,9
2024-03-04,Atendente_14,Supervisor_4,Coordenador_2,SAC,São Paulo,RJ,CSAT,8,8
2024-07-19,Atendente_6,Supervisor_5,Coordenador_2,Cobrança,Porto Alegre,MG,Atendidas,9,1
2024-07-19,Atendente_6,Supervisor_5,Coordenador_2,Cobrança,Porto Alegre,MG,TMA,161,13
2024-07-19,Atendente_6,Supervisor_5,Coordenador_2,Cobrança,Porto Alegre,MG,CSAT,9,4
2024-05-19,Atendente_20,Supervisor_2,Coordenador_1,SAC,Rio de Janeiro,PR,Atendidas,16,1
2024-05-19,Atendente_20,Supervisor_2,Coordenador_1,SAC,Rio de Janeiro,PR,TMA,132,40
2024-05-19,Atendente_20,Supervisor_2,Coordenador_1,SAC,Rio de Janeiro,PR,CSAT,21,8
2024-03-18,Atendente_16,Supervisor_1,Coordenador_1,Cobrança,São Paulo,SP,Atendidas,47,1
2024-03-18,Atendente_16,Supervisor_1,Coordenador_1,Cobrança,São Paulo,SP,TMA,215,23
2024-03-18,Atendente_16,Supervisor_1,Coordenador_1,Cobrança,São Paulo,SP,CSAT,24,7
2024-06-24,Atendente_6,Supervisor_5,Coordenador_1,Cobrança,São Paulo,MG,Atendidas,30,1
2024-06-24,Atendente_6,Supervisor_5,Coordenador_1,Cobrança,São Paulo,MG,TMA,234,16
2024-06-24,Atendente_6,Supervisor_5,Coordenador_1,Cobrança,São Paulo,MG,CSAT,4,1
2024-02-01,Atendente_12,Supervisor_2,Coordenador_2,Suporte Técnico,Rio de Janeiro,PR,Atendidas,5,1
2024-02-01,Atendente_12,Supervisor_2,Coordenador_2,Suporte Técnico,Rio de Janeiro,PR,TMA,284,17
2024-02-01,Atendente_12,Supervisor_2,Coordenador_2,Suporte Técnico,Rio de Janeiro,PR,CSAT,20,6
2024-04-08,Atendente_10,Supervisor_3,Coordenador_2,Cobrança,Curitiba,MG,Atendidas,11,1
2024-04-08,Atendente_10,Supervisor_3,Coordenador_2,Cobrança,Curitiba,MG,TMA,314,43
2024-04-08,Atendente_10,Supervisor_3,Coordenador_2,Cobrança,Curitiba,MG,CSAT,23,6
2024-02-21,Atendente_17,Supervisor_5,Coordenador_2,Suporte Técnico,Porto Alegre,PR,Atendidas,33,1
2024-02-21,Atendente_17,Supervisor_5,Coordenador_2,Suporte Técnico,Porto Alegre,PR,TMA,147,15
2024-02-21,Atendente_17,Supervisor_5,Coordenador_2,Suporte Técnico,Porto Alegre,PR,CSAT,6,2
2024-06-09,Atendente_9,Supervisor_1,Coordenador_2,Cobrança,São Paulo,MG,Atendidas,26,1
2024-06-09,Atendente_9,Supervisor_1,Coordenador_2,Cobrança,São Paulo,MG,TMA,503,48
2024-06-09,Atendente_9,Supervisor_1,Coordenador_2,Cobrança,São Paulo,MG,CSAT,8,3
2024-04-24,Atendente_20,Supervisor_5,Coordenador_2,Cobrança,Rio de Janeiro,RS,Atendidas,21,1
2024-04-24,Atendente_20,Supervisor_5,Coordenador_2,Cobrança,Rio de Janeiro,RS,TMA,578,21
2024-04-24,Atendente_20,Supervisor_5,Coordenador_2,Cobrança,Rio de Janeiro,RS,CSAT,28,9
2024-07-11,Atendente_14,Supervisor_2,Coordenador_2,Cobrança,Porto Alegre,RS,Atendidas,19,1
2024-07-11,Atendente_14,Supervisor_2,Coordenador_2,Cobrança,Porto Alegre,RS,TMA,499,7
2024-07-11,Atendente_14,Supervisor_2,Coordenador_2,Cobrança,Porto Alegre,RS,CSAT,10,5
2024-01-05,Atendente_10,Supervisor_1,Coordenador_1,Cobrança,Porto Alegre,SP,Atendidas,34,1
2024-01-05,Atendente_10,Supervisor_1,Coordenador_1,Cobrança,Porto Alegre,SP,TMA,454,45
2024-01-05,Atendente_10,Supervisor_1,Coordenador_1,Cobrança,Porto Alegre,SP,CSAT,8,7
2024-03-15,Atendente_12,Supervisor_2,Coordenador_1,Suporte Técnico,São Paulo,MG,Atendidas,15,1
2024-03-15,Atendente_12,Supervisor_2,Coordenador_1,Suporte Técnico,São Paulo,MG,TMA,311,6
2024-03-15,Atendente_12,Supervisor_2,Coordenador_1,Suporte Técnico,São Paulo,MG,CSAT,4,1
2024-04-13,Atendente_9,Supervisor_2,Coordenador_2,SAC,Belo Horizonte,MG,Atendidas,35,1
2024-04-13,Atendente_9,Supervisor_2,Coordenador_2,SAC,Belo Horizonte,MG,TMA,401,24
2024-04-13,Atendente_9,Supervisor_2,Coordenador_2,SAC,Belo Horizonte,MG,CSAT,21,8
2024-02-18,Atendente_14,Supervisor_2,Coordenador_2,Suporte Técnico,Belo Horizonte,PR,Atendidas,45,1
2024-02-18,Atendente_14,Supervisor_2,Coordenador_2,Suporte Técnico,Belo Horizonte,PR,TMA,330,15
2024-02-18,Atendente_14,Supervisor_2,Coordenador_2,Suporte Técnico,Belo Horizonte,PR,CSAT,4,1
2024-02-09,Atendente_4,Supervisor_2,Coordenador_2,Cobrança,São Paulo,RJ,Atendidas,44,1
2024-02-09,Atendente_4,Supervisor_2,Coordenador_2,Cobrança,São Paulo,RJ,TMA,244,23
2024-02-09,Atendente_4,Supervisor_2,Coordenador_2,Cobrança,São Paulo,RJ,CSAT,13,7
2024-02-27,Atendente_19,Supervisor_4,Coordenador_1,SAC,Belo Horizonte,SP,Atendidas,35,1
2024-02-27,Atendente_19,Supervisor_4,Coordenador_1,SAC,Belo Horizonte,SP,TMA,430,12
2024-02-27,Atendente_19,Supervisor_4,Coordenador_1,SAC,Belo Horizonte,SP,CSAT,4,3
2024-01-03,Atendente_12,Supervisor_4,Coordenador_2,Vendas,Porto Alegre,MG,Atendidas,28,1
2024-01-03,Atendente_12,Supervisor_4,Coordenador_2,Vendas,Porto Alegre,MG,TMA,382,27
2024-01-03,Atendente_12,Supervisor_4,Coordenador_2,Vendas,Porto Alegre,MG,CSAT,13,6
2024-04-04,Atendente_7,Supervisor_1,Coordenador_1,Vendas,Curitiba,MG,Atendidas,12,1
2024-04-04,Atendente_7,Supervisor_1,Coordenador_1,Vendas,Curitiba,MG,TMA,354,13
2024-04-04,Atendente_7,Supervisor_1,Coordenador_1,Vendas,Curitiba,MG,CSAT,4,1
2024-04-21,Atendente_8,Supervisor_2,Coordenador_2,SAC,Rio de Janeiro,RJ,Atendidas,29,1
2024-04-21,Atendente_8,Supervisor_2,Coordenador_2,SAC,Rio de Janeiro,RJ,TMA,397,22
2024-04-21,Atendente_8,Supervisor_2,Coordenador_2,SAC,Rio de Janeiro,RJ,CSAT,2,1
2024-01-18,Atendente_16,Supervisor_3,Coordenador_2,Suporte Técnico,Porto Alegre,SP,Atendidas,18,1
2024-01-18,Atendente_16,Supervisor_3,Coordenador_2,Suporte Técnico,Porto Alegre,SP,TMA,532,17
2024-01-18,Atendente_16,Supervisor_3,Coordenador_2,Suporte Técnico,Porto Alegre,SP,CSAT,6,6
2024-04-03,Atendente_8,Supervisor_1,Coordenador_1,Cobrança,Porto Alegre,RJ,Atendidas,23,1
2024-04-03,Atendente_8,Supervisor_1,Coordenador_1,Cobrança,Porto Alegre,RJ,TMA,65,28
2024-04-03,Atendente_8,Supervisor_1,Coordenador_1,Cobrança,Porto Alegre,RJ,CSAT,4,1
2024-05-15,Atendente_10,Supervisor_5,Coordenador_2,Cobrança,Porto Alegre,RJ,Atendidas,30,1
2024-05-15,Atendente_10,Supervisor_5,Coordenador_2,Cobrança,Porto Alegre,RJ,TMA,439,16
2024-05-15,Atendente_10,Supervisor_5,Coordenador_2,Cobrança,Porto Alegre,RJ,CSAT,3,1
2024-01-26,Atendente_5,Supervisor_1,Coordenador_2,SAC,Belo Horizonte,PR,Atendidas,18,1
2024-01-26,Atendente_5,Supervisor_1,Coordenador_2,SAC,Belo Horizonte,PR,TMA,225,38
2024-01-26,Atendente_5,Supervisor_1,Coordenador_2,SAC,Belo Horizonte,PR,CSAT,42,9
2024-07-05,Atendente_18,Supervisor_4,Coordenador_2,Suporte Técnico,Porto Alegre,SP,Atendidas,43,1
2024-07-05,Atendente_18,Supervisor_4,Coordenador_2,Suporte Técnico,Porto Alegre,SP,TMA,105,42
2024-07-05,Atendente_18,Supervisor_4,Coordenador_2,Suporte Técnico,Porto Alegre,SP,CSAT,19,4
2024-07-13,Atendente_8,Supervisor_3,Coordenador_2,Vendas,Rio de Janeiro,MG,Atendidas,43,1
2024-07-13,Atendente_8,Supervisor_3,Coordenador_2,Vendas,Rio de Janeiro,MG,TMA,597,34
2024-07-13,Atendente_8,Supervisor_3,Coordenador_2,Vendas,Rio de Janeiro,MG,CSAT,28,7
2024-01-04,Atendente_3,Supervisor_2,Coordenador_1,Suporte Técnico,Belo Horizonte,RJ,Atendidas,46,1
2024-01-04,Atendente_3,Supervisor_2,Coordenador_1,Suporte Técnico,Belo Horizonte,RJ,TMA,566,6
2024-01-04,Atendente_3,Supervisor_2,Coordenador_1,Suporte Técnico,Belo Horizonte,RJ,CSAT,27,6
2024-06-03,Atendente_4,Supervisor_1,Coordenador_2,Suporte Técnico,Belo Horizonte,RJ,Atendidas,48,1
2024-06-03,Atendente_4,Supervisor_1,Coordenador_2,Suporte Técnico,Belo Horizonte,RJ,TMA,296,42
2024-06-03,Atendente_4,Supervisor_1,Coordenador_2,Suporte Técnico,Belo Horizonte,RJ,CSAT,6,3
2024-03-29,Atendente_5,Supervisor_1,Coordenador_2,Vendas,Porto Alegre,SP,Atendidas,35,1
2024-03-29,Atendente_5,Supervisor_1,Coordenador_2,Vendas,Porto Alegre,SP,TMA,162,21
2024-03-29,Atendente_5,Supervisor_1,Coordenador_2,Vendas,Porto Alegre,SP,CSAT,16,9
2024-05-03,Atendente_14,Supervisor_2,Coordenador_1,Suporte Técnico,Rio de Janeiro,RS,Atendidas,25,1
2024-05-03,Atendente_14,Supervisor_2,Coordenador_1,Suporte Técnico,Rio de Janeiro,RS,TMA,445,9
2024-05-03,Atendente_14,Supervisor_2,Coordenador_1,Suporte Técnico,Rio de Janeiro,RS,CSAT,34,9
2024-01-05,Atendente_3,Supervisor_3,Coordenador_1,SAC,Belo Horizonte,PR,Atendidas,47,1
2024-01-05,Atendente_3,Supervisor_3,Coordenador_1,SAC,Belo Horizonte,PR,TMA,528,35
2024-01-05,Atendente_3,Supervisor_3,Coordenador_1,SAC,Belo Horizonte,PR,CSAT,27,7
2024-07-03,Atendente_5,Supervisor_5,Coordenador_2,Cobrança,Belo Horizonte,RS,Atendidas,38,1
2024-07-03,Atendente_5,Supervisor_5,Coordenador_2,Cobrança,Belo Horizonte,RS,TMA,163,30
2024-07-03,Atendente_5,Supervisor_5,Coordenador_2,Cobrança,Belo Horizonte,RS,CSAT,2,1
2024-06-20,Atendente_7,Supervisor_5,Coordenador_1,Suporte Técnico,Porto Alegre,SP,Atendidas,9,1
2024-06-20,Atendente_7,Supervisor_5,Coordenador_1,Suporte Técnico,Porto Alegre,SP,TMA,204,49
2024-06-20,Atendente_7,Supervisor_5,Coordenador_1,Suporte Técnico,Porto Alegre,SP,CSAT,3,3
2024-04-28,Atendente_20,Supervisor_2,Coordenador_1,Cobrança,São Paulo,MG,Atendidas,45,1
2024-04-28,Atendente_20,Supervisor_2,Coordenador_1,Cobrança,São Paulo,MG,TMA,411,21
2024-04-28,Atendente_20,Supervisor_2,Coordenador_1,Cobrança,São Paulo,MG,CSAT,12,4
2024-07-08,Atendente_11,Supervisor_2,Coordenador_2,Cobrança,Belo Horizonte,RJ,Atendidas,12,1
2024-07-08,Atendente_11,Supervisor_2,Coordenador_2,Cobrança,Belo Horizonte,RJ,TMA,308,42
2024-07-08,Atendente_11,Supervisor_2,Coordenador_2,Cobrança,Belo Horizonte,RJ,CSAT,16,4
2024-02-07,Atendente_2,Supervisor_5,Coordenador_2,Cobrança,São Paulo,RS,Atendidas,12,1
2024-02-07,Atendente_2,Supervisor_5,Coordenador_2,Cobrança,São Paulo,RS,TMA,411,39
2024-02-07,Atendente_2,Supervisor_5,Coordenador_2,Cobrança,São Paulo,RS,CSAT,42,9
2024-01-26,Atendente_2,Supervisor_1,Coordenador_2,Vendas,Curitiba,RS,Atendidas,43,1
2024-01-26,Atendente_2,Supervisor_1,Coordenador_2,Vendas,Curitiba,RS,TMA,206,22
2024-01-26,Atendente_2,Supervisor_1,Coordenador_2,Vendas,Curitiba,RS,CSAT,17,9
2024-02-01,Atendente_6,Supervisor_2,Coordenador_2,SAC,Belo Horizonte,RS,Atendidas,34,1
2024-02-01,Atendente_6,Supervisor_2,Coordenador_2,SAC,Belo Horizonte,RS,TMA,233,43
2024-02-01,Atendente_6,Supervisor_2,Coordenador_2,SAC,Belo Horizonte,RS,CSAT,16,4
2024-03-20,Atendente_8,Supervisor_2,Coordenador_1,Vendas,Belo Horizonte,RJ,Atendidas,21,1
2024-03-20,Atendente_8,Supervisor_2,Coordenador_1,Vendas,Belo Horizonte,RJ,TMA,508,43
2024-03-20,Atendente_8,Supervisor_2,Coordenador_1,Vendas,Belo Horizonte,RJ,CSAT,10,8
2024-06-16,Atendente_4,Supervisor_1,Coordenador_1,Vendas,Belo Horizonte,PR,Atendidas,20,1
2024-06-16,Atendente_4,Supervisor_1,Coordenador_1,Vendas,Belo Horizonte,PR,TMA,450,46
2024-06-16,Atendente_4,Supervisor_1,Coordenador_1,Vendas,Belo Horizonte,PR,CSAT,1,1
2024-01-10,Atendente_10,Supervisor_4,Coordenador_2,Vendas,São Paulo,SP,Atendidas,31,1
2024-01-10,Atendente_10,Supervisor_4,Coordenador_2,Vendas,São Paulo,SP,TMA,466,48
2024-01-10,Atendente_10,Supervisor_4,Coordenador_2,Vendas,São Paulo,SP,CSAT,5,2
2024-07-10,Atendente_14,Supervisor_5,Coordenador_1,Cobrança,Rio de Janeiro,SP,Atendidas,30,1
2024-07-10,Atendente_14,Supervisor_5,Coordenador_1,Cobrança,Rio de Janeiro,SP,TMA,66,17
2024-07-10,Atendente_14,Supervisor_5,Coordenador_1,Cobrança,Rio de Janeiro,SP,CSAT,2,1
2024-01-19,Atendente_17,Supervisor_5,Coordenador_1,Suporte Técnico,Porto Alegre,MG,Atendidas,13,1
2024-01-19,Atendente_17,Supervisor_5,Coordenador_1,Suporte Técnico,Porto Alegre,MG,TMA,86,37
2024-01-19,Atendente_17,Supervisor_5,Coordenador_1,Suporte Técnico,Porto Alegre,MG,CSAT,2,1
2024-05-27,Atendente_5,Supervisor_5,Coordenador_2,SAC,Belo Horizonte,PR,Atendidas,21,1
2024-05-27,Atendente_5,Supervisor_5,Coordenador_2,SAC,Belo Horizonte,PR,TMA,119,40
2024-05-27,Atendente_5,Supervisor_5,Coordenador_2,SAC,Belo Horizonte,PR,CSAT,33,7
2024-02-02,Atendente_4,Supervisor_3,Coordenador_2,SAC,Belo Horizonte,RJ,Atendidas,13,1
2024-02-02,Atendente_4,Supervisor_3,Coordenador_2,SAC,Belo Horizonte,RJ,TMA,200,37
2024-02-02,Atendente_4,Supervisor_3,Coordenador_2,SAC,Belo Horizonte,RJ,CSAT,11,8
2024-06-12,Atendente_4,Supervisor_3,Coordenador_1,SAC,São Paulo,RJ,Atendidas,30,1
2024-06-12,Atendente_4,Supervisor_3,Coordenador_1,SAC,São Paulo,RJ,TMA,85,34
2024-06-12,Atendente_4,Supervisor_3,Coordenador_1,SAC,São Paulo,RJ,CSAT,6,3
2024-04-01,Atendente_17,Supervisor_1,Coordenador_2,Cobrança,Rio de Janeiro,PR,Atendidas,21,1
2024-04-01,Atendente_17,Supervisor_1,Coordenador_2,Cobrança,Rio de Janeiro,PR,TMA,189,24
2024-04-01,Atendente_17,Supervisor_1,Coordenador_2,Cobrança,Rio de Janeiro,PR,CSAT,18,9
2024-01-30,Atendente_14,Supervisor_1,Coordenador_1,Suporte Técnico,Porto Alegre,PR,Atendidas,26,1
2024-01-30,Atendente_14,Supervisor_1,Coordenador_1,Suporte Técnico,Porto Alegre,PR,TMA,285,43
2024-01-30,Atendente_14,Supervisor_1,Coordenador_1,Suporte Técnico,Porto Alegre,PR,CSAT,11,5
2024-05-18,Atendente_12,Supervisor_1,Coordenador_1,Vendas,Belo Horizonte,SP,Atendidas,37,1
2024-05-18,Atendente_12,Supervisor_1,Coordenador_1,Vendas,Belo Horizonte,SP,TMA,582,35
2024-05-18,Atendente_12,Supervisor_1,Coordenador_1,Vendas,Belo Horizonte,SP,CSAT,16,4
2024-07-03,Atendente_1,Supervisor_4,Coordenador_2,Vendas,Belo Horizonte,RS,Atendidas,26,1
2024-07-03,Atendente_1,Supervisor_4,Coordenador_2,Vendas,Belo Horizonte,RS,TMA,375,19
2024-07-03,Atendente_1,Supervisor_4,Coordenador_2,Vendas,Belo Horizonte,RS,CSAT,4,4
2024-04-10,Atendente_6,Supervisor_4,Coordenador_1,SAC,Belo Horizonte,RJ,Atendidas,22,1
2024-04-10,Atendente_6,Supervisor_4,Coordenador_1,SAC,Belo Horizonte,RJ,TMA,488,45
2024-04-10,Atendente_6,Supervisor_4,Coordenador_1,SAC,Belo Horizonte,RJ,CSAT,18,6
2024-07-26,Atendente_8,Supervisor_5,Coordenador_2,Suporte Técnico,Belo Horizonte,PR,Atendidas,45,1
2024-07-26,Atendente_8,Supervisor_5,Coordenador_2,Suporte Técnico,Belo Horizonte,PR,TMA,148,39
2024-07-26,Atendente_8,Supervisor_5,Coordenador_2,Suporte Técnico,Belo Horizonte,PR,CSAT,9,2
2024-03-26,Atendente_16,Supervisor_1,Coordenador_2,Suporte Técnico,Curitiba,RJ,Atendidas,14,1
2024-03-26,Atendente_16,Supervisor_1,Coordenador_2,Suporte Técnico,Curitiba,RJ,TMA,508,47
2024-03-26,Atendente_16,Supervisor_1,Coordenador_2,Suporte Técnico,Curitiba,RJ,CSAT,8,5
2024-01-22,Atendente_18,Supervisor_2,Coordenador_2,Suporte Técnico,Curitiba,SP,Atendidas,43,1
2024-01-22,Atendente_18,Supervisor_2,Coordenador_2,Suporte Técnico,Curitiba,SP,TMA,327,35
2024-01-22,Atendente_18,Supervisor_2,Coordenador_2,Suporte Técnico,Curitiba,SP,CSAT,26,9
2024-06-30,Atendente_17,Supervisor_2,Coordenador_2,Suporte Técnico,São Paulo,MG,Atendidas,48,1
2024-06-30,Atendente_17,Supervisor_2,Coordenador_2,Suporte Técnico,São Paulo,MG,TMA,359,16
2024-06-30,Atendente_17,Supervisor_2,Coordenador_2,Suporte Técnico,São Paulo,MG,CSAT,8,7
2024-07-19,Atendente_4,Supervisor_5,Coordenador_2,Vendas,Belo Horizonte,MG,Atendidas,5,1
2024-07-19,Atendente_4,Supervisor_5,Coordenador_2,Vendas,Belo Horizonte,MG,TMA,467,43
2024-07-19,Atendente_4,Supervisor_5,Coordenador_2,Vendas,Belo Horizonte,MG,CSAT,18,4
2024-06-01,Atendente_2,Supervisor_4,Coordenador_1,Cobrança,Curitiba,RJ,Atendidas,29,1
2024-06-01,Atendente_2,Supervisor_4,Coordenador_1,Cobrança,Curitiba,RJ,TMA,577,37
2024-06-01,Atendente_2,Supervisor_4,Coordenador_1,Cobrança,Curitiba,RJ,CSAT,14,3
2024-07-14,Atendente_20,Supervisor_1,Coordenador_1,SAC,Porto Alegre,SP,Atendidas,13,1
2024-07-14,Atendente_20,Supervisor_1,Coordenador_1,SAC,Porto Alegre,SP,TMA,157,6
2024-07-14,Atendente_20,Supervisor_1,Coordenador_1,SAC,Porto Alegre,SP,CSAT,21,7
2024-06-23,Atendente_18,Supervisor_4,Coordenador_2,SAC,São Paulo,RJ,Atendidas,40,1
2024-06-23,Atendente_18,Supervisor_4,Coordenador_2,SAC,São Paulo,RJ,TMA,588,43
2024-06-23,Atendente_18,Supervisor_4,Coordenador_2,SAC,São Paulo,RJ,CSAT,3,1
2024-05-09,Atendente_17,Supervisor_1,Coordenador_2,Vendas,Rio de Janeiro,SP,Atendidas,35,1
2024-05-09,Atendente_17,Supervisor_1,Coordenador_2,Vendas,Rio de Janeiro,SP,TMA,165,6
2024-05-09,Atendente_17,Supervisor_1,Coordenador_2,Vendas,Rio de Janeiro,SP,CSAT,10,9
2024-07-23,Atendente_7,Supervisor_1,Coordenador_2,Suporte Técnico,São Paulo,RJ,Atendidas,15,1
2024-07-23,Atendente_7,Supervisor_1,Coordenador_2,Suporte Técnico,São Paulo,RJ,TMA,466,46
2024-07-23,Atendente_7,Supervisor_1,Coordenador_2,Suporte Técnico,São Paulo,RJ,CSAT,8,3
2024-07-10,Atendente_11,Supervisor_5,Coordenador_2,Cobrança,Rio de Janeiro,SP,Atendidas,24,1
2024-07-10,Atendente_11,Supervisor_5,Coordenador_2,Cobrança,Rio de Janeiro,SP,TMA,98,18
2024-07-10,Atendente_11,Supervisor_5,Coordenador_2,Cobrança,Rio de Janeiro,SP,CSAT,23,6
2024-01-12,Atendente_6,Supervisor_5,Coordenador_1,Vendas,Curitiba,PR,Atendidas,25,1
2024-01-12,Atendente_6,Supervisor_5,Coordenador_1,Vendas,Curitiba,PR,TMA,337,20
2024-01-12,Atendente_6,Supervisor_5,Coordenador_1,Vendas,Curitiba,PR,CSAT,8,2
